onset,offset,label,type,onset_sample,offset_sample,length,path,edge_path,bird,fold
3917.512,3917.516433,1,voc,117525360,117525492,132,spec/NB_Ch3/voc/NB_Ch3_117525360.jpg,edge/NB_Ch3/voc/NB_Ch3_117525360.jpg,NB_Ch3,4
2596.122433,2596.147367,1,voc,77883672,77884421,749,spec/NB_Ch3/voc/NB_Ch3_77883672.jpg,edge/NB_Ch3/voc/NB_Ch3_77883672.jpg,NB_Ch3,4
2655.5684,2655.5922,1,voc,79667052,79667766,714,spec/NB_Ch3/voc/NB_Ch3_79667052.jpg,edge/NB_Ch3/voc/NB_Ch3_79667052.jpg,NB_Ch3,4
4974.9252,4974.950233,1,voc,149247756,149248506,750,spec/NB_Ch3/voc/NB_Ch3_149247756.jpg,edge/NB_Ch3/voc/NB_Ch3_149247756.jpg,NB_Ch3,4
2565.677233,2565.681333,1,voc,76970316,76970439,123,spec/NB_Ch3/voc/NB_Ch3_76970316.jpg,edge/NB_Ch3/voc/NB_Ch3_76970316.jpg,NB_Ch3,4
3173.4547,3173.458067,1,voc,95203641,95203742,101,spec/NB_Ch3/voc/NB_Ch3_95203641.jpg,edge/NB_Ch3/voc/NB_Ch3_95203641.jpg,NB_Ch3,4
5332.969467,5332.974433,1,voc,159989084,159989232,148,spec/NB_Ch3/voc/NB_Ch3_159989084.jpg,edge/NB_Ch3/voc/NB_Ch3_159989084.jpg,NB_Ch3,4
3030.0484,3030.0574,1,voc,90901452,90901722,270,spec/NB_Ch3/voc/NB_Ch3_90901452.jpg,edge/NB_Ch3/voc/NB_Ch3_90901452.jpg,NB_Ch3,4
1943.8276,1943.8566,1,voc,58314828,58315698,870,spec/NB_Ch3/voc/NB_Ch3_58314828.jpg,edge/NB_Ch3/voc/NB_Ch3_58314828.jpg,NB_Ch3,4
3036.897067,3036.902167,1,voc,91106912,91107065,153,spec/NB_Ch3/voc/NB_Ch3_91106912.jpg,edge/NB_Ch3/voc/NB_Ch3_91106912.jpg,NB_Ch3,4
1950.928,1950.936567,1,voc,58527840,58528097,257,spec/NB_Ch3/voc/NB_Ch3_58527840.jpg,edge/NB_Ch3/voc/NB_Ch3_58527840.jpg,NB_Ch3,4
2820.394967,2820.398633,1,voc,84611849,84611958,109,spec/NB_Ch3/voc/NB_Ch3_84611849.jpg,edge/NB_Ch3/voc/NB_Ch3_84611849.jpg,NB_Ch3,4
1123.485467,1123.489967,1,voc,33704564,33704699,135,spec/NB_Ch3/voc/NB_Ch3_33704564.jpg,edge/NB_Ch3/voc/NB_Ch3_33704564.jpg,NB_Ch3,4
1636.487667,1636.4923,1,voc,49094630,49094769,139,spec/NB_Ch3/voc/NB_Ch3_49094630.jpg,edge/NB_Ch3/voc/NB_Ch3_49094630.jpg,NB_Ch3,4
1916.6725,1916.715167,1,voc,57500175,57501455,1280,spec/NB_Ch3/voc/NB_Ch3_57500175.jpg,edge/NB_Ch3/voc/NB_Ch3_57500175.jpg,NB_Ch3,4
2132.613867,2132.617867,1,voc,63978416,63978536,120,spec/NB_Ch3/voc/NB_Ch3_63978416.jpg,edge/NB_Ch3/voc/NB_Ch3_63978416.jpg,NB_Ch3,4
2887.342233,2887.418533,1,voc,86620266,86622555,2289,spec/NB_Ch3/voc/NB_Ch3_86620266.jpg,edge/NB_Ch3/voc/NB_Ch3_86620266.jpg,NB_Ch3,4
2427.218233,2427.282933,1,voc,72816546,72818487,1941,spec/NB_Ch3/voc/NB_Ch3_72816546.jpg,edge/NB_Ch3/voc/NB_Ch3_72816546.jpg,NB_Ch3,4
5106.5715,5106.6305,1,voc,153197145,153198915,1770,spec/NB_Ch3/voc/NB_Ch3_153197145.jpg,edge/NB_Ch3/voc/NB_Ch3_153197145.jpg,NB_Ch3,4
2637.007,2637.0218,1,voc,79110210,79110654,444,spec/NB_Ch3/voc/NB_Ch3_79110210.jpg,edge/NB_Ch3/voc/NB_Ch3_79110210.jpg,NB_Ch3,4
1707.152967,1707.174967,1,voc,51214589,51215249,660,spec/NB_Ch3/voc/NB_Ch3_51214589.jpg,edge/NB_Ch3/voc/NB_Ch3_51214589.jpg,NB_Ch3,4
4385.912567,4385.915967,1,voc,131577377,131577479,102,spec/NB_Ch3/voc/NB_Ch3_131577377.jpg,edge/NB_Ch3/voc/NB_Ch3_131577377.jpg,NB_Ch3,4
78.828767,78.832,1,voc,2364863,2364960,97,spec/NB_Ch3/voc/NB_Ch3_2364863.jpg,edge/NB_Ch3/voc/NB_Ch3_2364863.jpg,NB_Ch3,4
1103.383833,1103.392733,1,voc,33101514,33101781,267,spec/NB_Ch3/voc/NB_Ch3_33101514.jpg,edge/NB_Ch3/voc/NB_Ch3_33101514.jpg,NB_Ch3,4
2643.570533,2643.601567,1,voc,79307115,79308047,932,spec/NB_Ch3/voc/NB_Ch3_79307115.jpg,edge/NB_Ch3/voc/NB_Ch3_79307115.jpg,NB_Ch3,4
2564.1773,2564.211067,1,voc,76925319,76926332,1013,spec/NB_Ch3/voc/NB_Ch3_76925319.jpg,edge/NB_Ch3/voc/NB_Ch3_76925319.jpg,NB_Ch3,4
497.5789,497.5854,1,voc,14927367,14927562,195,spec/NB_Ch3/voc/NB_Ch3_14927367.jpg,edge/NB_Ch3/voc/NB_Ch3_14927367.jpg,NB_Ch3,4
1270.1357,1270.149567,1,voc,38104071,38104487,416,spec/NB_Ch3/voc/NB_Ch3_38104071.jpg,edge/NB_Ch3/voc/NB_Ch3_38104071.jpg,NB_Ch3,4
4978.2588,4978.2961,1,voc,149347764,149348883,1119,spec/NB_Ch3/voc/NB_Ch3_149347764.jpg,edge/NB_Ch3/voc/NB_Ch3_149347764.jpg,NB_Ch3,4
1209.523367,1209.527767,1,voc,36285701,36285833,132,spec/NB_Ch3/voc/NB_Ch3_36285701.jpg,edge/NB_Ch3/voc/NB_Ch3_36285701.jpg,NB_Ch3,4
1880.918633,1881.025767,1,voc,56427558,56430773,3215,spec/NB_Ch3/voc/NB_Ch3_56427558.jpg,edge/NB_Ch3/voc/NB_Ch3_56427558.jpg,NB_Ch3,4
2888.434567,2888.441867,1,voc,86653037,86653256,219,spec/NB_Ch3/voc/NB_Ch3_86653037.jpg,edge/NB_Ch3/voc/NB_Ch3_86653037.jpg,NB_Ch3,4
2403.596067,2403.606233,1,voc,72107882,72108186,304,spec/NB_Ch3/voc/NB_Ch3_72107882.jpg,edge/NB_Ch3/voc/NB_Ch3_72107882.jpg,NB_Ch3,4
1977.142267,1977.156933,1,voc,59314268,59314707,439,spec/NB_Ch3/voc/NB_Ch3_59314268.jpg,edge/NB_Ch3/voc/NB_Ch3_59314268.jpg,NB_Ch3,4
3405.081133,3405.0859,1,voc,102152433,102152577,144,spec/NB_Ch3/voc/NB_Ch3_102152433.jpg,edge/NB_Ch3/voc/NB_Ch3_102152433.jpg,NB_Ch3,4
2369.3564,2369.418733,1,voc,71080692,71082561,1869,spec/NB_Ch3/voc/NB_Ch3_71080692.jpg,edge/NB_Ch3/voc/NB_Ch3_71080692.jpg,NB_Ch3,4
1074.412633,1074.458233,1,voc,32232378,32233746,1368,spec/NB_Ch3/voc/NB_Ch3_32232378.jpg,edge/NB_Ch3/voc/NB_Ch3_32232378.jpg,NB_Ch3,4
4026.448267,4026.4517,1,voc,120793448,120793551,103,spec/NB_Ch3/voc/NB_Ch3_120793448.jpg,edge/NB_Ch3/voc/NB_Ch3_120793448.jpg,NB_Ch3,4
1959.440433,1959.470767,1,voc,58783212,58784123,911,spec/NB_Ch3/voc/NB_Ch3_58783212.jpg,edge/NB_Ch3/voc/NB_Ch3_58783212.jpg,NB_Ch3,4
136.204167,136.211167,1,voc,4086125,4086335,210,spec/NB_Ch3/voc/NB_Ch3_4086125.jpg,edge/NB_Ch3/voc/NB_Ch3_4086125.jpg,NB_Ch3,4
2638.230067,2638.4394,1,voc,79146902,79153182,6280,spec/NB_Ch3/voc/NB_Ch3_79146902.jpg,edge/NB_Ch3/voc/NB_Ch3_79146902.jpg,NB_Ch3,4
199.6966,199.712367,1,voc,5990898,5991371,473,spec/NB_Ch3/voc/NB_Ch3_5990898.jpg,edge/NB_Ch3/voc/NB_Ch3_5990898.jpg,NB_Ch3,4
2586.248,2586.343033,1,voc,77587440,77590290,2850,spec/NB_Ch3/voc/NB_Ch3_77587440.jpg,edge/NB_Ch3/voc/NB_Ch3_77587440.jpg,NB_Ch3,4
1226.145967,1226.151467,1,voc,36784379,36784544,165,spec/NB_Ch3/voc/NB_Ch3_36784379.jpg,edge/NB_Ch3/voc/NB_Ch3_36784379.jpg,NB_Ch3,4
2213.702633,2213.7201,1,voc,66411078,66411603,525,spec/NB_Ch3/voc/NB_Ch3_66411078.jpg,edge/NB_Ch3/voc/NB_Ch3_66411078.jpg,NB_Ch3,4
5238.89,5238.900867,1,voc,157166700,157167026,326,spec/NB_Ch3/voc/NB_Ch3_157166700.jpg,edge/NB_Ch3/voc/NB_Ch3_157166700.jpg,NB_Ch3,4
196.762367,196.765433,1,voc,5902871,5902962,91,spec/NB_Ch3/voc/NB_Ch3_5902871.jpg,edge/NB_Ch3/voc/NB_Ch3_5902871.jpg,NB_Ch3,4
5310.038467,5310.047767,1,voc,159301154,159301433,279,spec/NB_Ch3/voc/NB_Ch3_159301154.jpg,edge/NB_Ch3/voc/NB_Ch3_159301154.jpg,NB_Ch3,4
2908.670233,2908.675567,1,voc,87260106,87260267,161,spec/NB_Ch3/voc/NB_Ch3_87260106.jpg,edge/NB_Ch3/voc/NB_Ch3_87260106.jpg,NB_Ch3,4
5073.942667,5073.9472,1,voc,152218280,152218416,136,spec/NB_Ch3/voc/NB_Ch3_152218280.jpg,edge/NB_Ch3/voc/NB_Ch3_152218280.jpg,NB_Ch3,4
595.816267,595.820367,1,voc,17874488,17874611,123,spec/NB_Ch3/voc/NB_Ch3_17874488.jpg,edge/NB_Ch3/voc/NB_Ch3_17874488.jpg,NB_Ch3,4
3014.6609,3014.668567,1,voc,90439827,90440057,230,spec/NB_Ch3/voc/NB_Ch3_90439827.jpg,edge/NB_Ch3/voc/NB_Ch3_90439827.jpg,NB_Ch3,4
516.498467,516.502733,1,voc,15494954,15495081,127,spec/NB_Ch3/voc/NB_Ch3_15494954.jpg,edge/NB_Ch3/voc/NB_Ch3_15494954.jpg,NB_Ch3,4
443.883033,443.886667,1,voc,13316490,13316600,110,spec/NB_Ch3/voc/NB_Ch3_13316490.jpg,edge/NB_Ch3/voc/NB_Ch3_13316490.jpg,NB_Ch3,4
2589.393667,2589.480767,1,voc,77681810,77684423,2613,spec/NB_Ch3/voc/NB_Ch3_77681810.jpg,edge/NB_Ch3/voc/NB_Ch3_77681810.jpg,NB_Ch3,4
1976.818033,1976.830833,1,voc,59304540,59304924,384,spec/NB_Ch3/voc/NB_Ch3_59304540.jpg,edge/NB_Ch3/voc/NB_Ch3_59304540.jpg,NB_Ch3,4
3546.513733,3546.517733,1,voc,106395411,106395531,120,spec/NB_Ch3/voc/NB_Ch3_106395411.jpg,edge/NB_Ch3/voc/NB_Ch3_106395411.jpg,NB_Ch3,4
5334.770133,5334.795933,1,voc,160043103,160043877,774,spec/NB_Ch3/voc/NB_Ch3_160043103.jpg,edge/NB_Ch3/voc/NB_Ch3_160043103.jpg,NB_Ch3,4
2832.654233,2832.657567,1,voc,84979626,84979727,101,spec/NB_Ch3/voc/NB_Ch3_84979626.jpg,edge/NB_Ch3/voc/NB_Ch3_84979626.jpg,NB_Ch3,4
1502.680567,1502.683733,1,voc,45080417,45080511,94,spec/NB_Ch3/voc/NB_Ch3_45080417.jpg,edge/NB_Ch3/voc/NB_Ch3_45080417.jpg,NB_Ch3,4
2214.8172,2214.873467,1,voc,66444516,66446204,1688,spec/NB_Ch3/voc/NB_Ch3_66444516.jpg,edge/NB_Ch3/voc/NB_Ch3_66444516.jpg,NB_Ch3,4
2066.128333,2066.1436,1,voc,61983849,61984308,459,spec/NB_Ch3/voc/NB_Ch3_61983849.jpg,edge/NB_Ch3/voc/NB_Ch3_61983849.jpg,NB_Ch3,4
1245.633067,1245.6364,1,voc,37368992,37369092,100,spec/NB_Ch3/voc/NB_Ch3_37368992.jpg,edge/NB_Ch3/voc/NB_Ch3_37368992.jpg,NB_Ch3,4
2657.953167,2657.999133,1,voc,79738595,79739973,1378,spec/NB_Ch3/voc/NB_Ch3_79738595.jpg,edge/NB_Ch3/voc/NB_Ch3_79738595.jpg,NB_Ch3,4
2442.246067,2442.423333,1,voc,73267382,73272699,5317,spec/NB_Ch3/voc/NB_Ch3_73267382.jpg,edge/NB_Ch3/voc/NB_Ch3_73267382.jpg,NB_Ch3,4
756.0432,756.057867,1,voc,22681296,22681736,440,spec/NB_Ch3/voc/NB_Ch3_22681296.jpg,edge/NB_Ch3/voc/NB_Ch3_22681296.jpg,NB_Ch3,4
2593.700233,2593.711533,1,voc,77811006,77811345,339,spec/NB_Ch3/voc/NB_Ch3_77811006.jpg,edge/NB_Ch3/voc/NB_Ch3_77811006.jpg,NB_Ch3,4
2598.676067,2598.686733,1,voc,77960282,77960601,319,spec/NB_Ch3/voc/NB_Ch3_77960282.jpg,edge/NB_Ch3/voc/NB_Ch3_77960282.jpg,NB_Ch3,4
1074.215667,1074.267367,1,voc,32226470,32228021,1551,spec/NB_Ch3/voc/NB_Ch3_32226470.jpg,edge/NB_Ch3/voc/NB_Ch3_32226470.jpg,NB_Ch3,4
1482.434767,1482.482367,1,voc,44473043,44474471,1428,spec/NB_Ch3/voc/NB_Ch3_44473043.jpg,edge/NB_Ch3/voc/NB_Ch3_44473043.jpg,NB_Ch3,4
4207.3667,4207.3858,1,voc,126221000,126221574,574,spec/NB_Ch3/voc/NB_Ch3_126221000.jpg,edge/NB_Ch3/voc/NB_Ch3_126221000.jpg,NB_Ch3,4
1723.685,1723.689,1,voc,51710550,51710670,120,spec/NB_Ch3/voc/NB_Ch3_51710550.jpg,edge/NB_Ch3/voc/NB_Ch3_51710550.jpg,NB_Ch3,4
727.7094,727.713133,1,voc,21831282,21831393,111,spec/NB_Ch3/voc/NB_Ch3_21831282.jpg,edge/NB_Ch3/voc/NB_Ch3_21831282.jpg,NB_Ch3,4
3975.715467,3975.7308,1,voc,119271464,119271924,460,spec/NB_Ch3/voc/NB_Ch3_119271464.jpg,edge/NB_Ch3/voc/NB_Ch3_119271464.jpg,NB_Ch3,4
3119.4466,3119.4598,1,voc,93583398,93583794,396,spec/NB_Ch3/voc/NB_Ch3_93583398.jpg,edge/NB_Ch3/voc/NB_Ch3_93583398.jpg,NB_Ch3,4
871.111133,871.139,1,voc,26133333,26134170,837,spec/NB_Ch3/voc/NB_Ch3_26133333.jpg,edge/NB_Ch3/voc/NB_Ch3_26133333.jpg,NB_Ch3,4
1553.946033,1553.952767,1,voc,46618380,46618583,203,spec/NB_Ch3/voc/NB_Ch3_46618380.jpg,edge/NB_Ch3/voc/NB_Ch3_46618380.jpg,NB_Ch3,4
4508.4969,4508.5,1,voc,135254907,135255000,93,spec/NB_Ch3/voc/NB_Ch3_135254907.jpg,edge/NB_Ch3/voc/NB_Ch3_135254907.jpg,NB_Ch3,4
314.481833,314.497933,1,voc,9434454,9434937,483,spec/NB_Ch3/voc/NB_Ch3_9434454.jpg,edge/NB_Ch3/voc/NB_Ch3_9434454.jpg,NB_Ch3,4
2111.480633,2111.484267,1,voc,63344418,63344528,110,spec/NB_Ch3/voc/NB_Ch3_63344418.jpg,edge/NB_Ch3/voc/NB_Ch3_63344418.jpg,NB_Ch3,4
1945.911,1945.918,1,voc,58377330,58377540,210,spec/NB_Ch3/voc/NB_Ch3_58377330.jpg,edge/NB_Ch3/voc/NB_Ch3_58377330.jpg,NB_Ch3,4
3127.217833,3127.222667,1,voc,93816534,93816680,146,spec/NB_Ch3/voc/NB_Ch3_93816534.jpg,edge/NB_Ch3/voc/NB_Ch3_93816534.jpg,NB_Ch3,4
2876.228767,2876.2418,1,voc,86286863,86287254,391,spec/NB_Ch3/voc/NB_Ch3_86286863.jpg,edge/NB_Ch3/voc/NB_Ch3_86286863.jpg,NB_Ch3,4
5235.001567,5235.015033,1,voc,157050047,157050450,403,spec/NB_Ch3/voc/NB_Ch3_157050047.jpg,edge/NB_Ch3/voc/NB_Ch3_157050047.jpg,NB_Ch3,4
2590.6283,2590.690033,1,voc,77718849,77720700,1851,spec/NB_Ch3/voc/NB_Ch3_77718849.jpg,edge/NB_Ch3/voc/NB_Ch3_77718849.jpg,NB_Ch3,4
4981.508867,4981.5403,1,voc,149445266,149446209,943,spec/NB_Ch3/voc/NB_Ch3_149445266.jpg,edge/NB_Ch3/voc/NB_Ch3_149445266.jpg,NB_Ch3,4
770.324333,770.332133,1,voc,23109729,23109963,234,spec/NB_Ch3/voc/NB_Ch3_23109729.jpg,edge/NB_Ch3/voc/NB_Ch3_23109729.jpg,NB_Ch3,4
237.9306,237.9348,1,voc,7137918,7138044,126,spec/NB_Ch3/voc/NB_Ch3_7137918.jpg,edge/NB_Ch3/voc/NB_Ch3_7137918.jpg,NB_Ch3,4
2597.906267,2597.909567,1,voc,77937188,77937287,99,spec/NB_Ch3/voc/NB_Ch3_77937188.jpg,edge/NB_Ch3/voc/NB_Ch3_77937188.jpg,NB_Ch3,4
4711.497733,4711.511767,1,voc,141344931,141345353,422,spec/NB_Ch3/voc/NB_Ch3_141344931.jpg,edge/NB_Ch3/voc/NB_Ch3_141344931.jpg,NB_Ch3,4
4028.218233,4028.251633,1,voc,120846546,120847548,1002,spec/NB_Ch3/voc/NB_Ch3_120846546.jpg,edge/NB_Ch3/voc/NB_Ch3_120846546.jpg,NB_Ch3,4
2633.2962,2633.3312,1,voc,78998886,78999936,1050,spec/NB_Ch3/voc/NB_Ch3_78998886.jpg,edge/NB_Ch3/voc/NB_Ch3_78998886.jpg,NB_Ch3,4
5113.572633,5113.575733,1,voc,153407178,153407271,93,spec/NB_Ch3/voc/NB_Ch3_153407178.jpg,edge/NB_Ch3/voc/NB_Ch3_153407178.jpg,NB_Ch3,4
1257.921033,1257.925233,1,voc,37737630,37737756,126,spec/NB_Ch3/voc/NB_Ch3_37737630.jpg,edge/NB_Ch3/voc/NB_Ch3_37737630.jpg,NB_Ch3,4
3143.605267,3143.6523,1,voc,94308158,94309569,1411,spec/NB_Ch3/voc/NB_Ch3_94308158.jpg,edge/NB_Ch3/voc/NB_Ch3_94308158.jpg,NB_Ch3,4
1257.56,1257.5634,1,voc,37726800,37726902,102,spec/NB_Ch3/voc/NB_Ch3_37726800.jpg,edge/NB_Ch3/voc/NB_Ch3_37726800.jpg,NB_Ch3,4
2628.854933,2628.8584,1,voc,78865647,78865752,105,spec/NB_Ch3/voc/NB_Ch3_78865647.jpg,edge/NB_Ch3/voc/NB_Ch3_78865647.jpg,NB_Ch3,4
2522.942633,2522.947933,1,voc,75688278,75688437,159,spec/NB_Ch3/voc/NB_Ch3_75688278.jpg,edge/NB_Ch3/voc/NB_Ch3_75688278.jpg,NB_Ch3,4
2623.983033,2623.988233,1,voc,78719490,78719646,156,spec/NB_Ch3/voc/NB_Ch3_78719490.jpg,edge/NB_Ch3/voc/NB_Ch3_78719490.jpg,NB_Ch3,4
2179.307633,2179.327233,1,voc,65379228,65379816,588,spec/NB_Ch3/voc/NB_Ch3_65379228.jpg,edge/NB_Ch3/voc/NB_Ch3_65379228.jpg,NB_Ch3,4
2492.259567,2492.265067,1,voc,74767787,74767952,165,spec/NB_Ch3/voc/NB_Ch3_74767787.jpg,edge/NB_Ch3/voc/NB_Ch3_74767787.jpg,NB_Ch3,4
4250.971067,4250.978833,1,voc,127529132,127529364,232,spec/NB_Ch3/voc/NB_Ch3_127529132.jpg,edge/NB_Ch3/voc/NB_Ch3_127529132.jpg,NB_Ch3,4
1943.657433,1943.663833,1,voc,58309722,58309914,192,spec/NB_Ch3/voc/NB_Ch3_58309722.jpg,edge/NB_Ch3/voc/NB_Ch3_58309722.jpg,NB_Ch3,4
3135.8931,3135.901233,1,voc,94076793,94077036,243,spec/NB_Ch3/voc/NB_Ch3_94076793.jpg,edge/NB_Ch3/voc/NB_Ch3_94076793.jpg,NB_Ch3,4
144.711733,144.962067,1,voc,4341351,4348862,7511,spec/NB_Ch3/voc/NB_Ch3_4341351.jpg,edge/NB_Ch3/voc/NB_Ch3_4341351.jpg,NB_Ch3,4
3668.055967,3668.060133,1,voc,110041679,110041803,124,spec/NB_Ch3/voc/NB_Ch3_110041679.jpg,edge/NB_Ch3/voc/NB_Ch3_110041679.jpg,NB_Ch3,4
5081.829667,5081.838133,1,voc,152454890,152455143,253,spec/NB_Ch3/voc/NB_Ch3_152454890.jpg,edge/NB_Ch3/voc/NB_Ch3_152454890.jpg,NB_Ch3,4
3009.475733,3009.492,1,voc,90284271,90284760,489,spec/NB_Ch3/voc/NB_Ch3_90284271.jpg,edge/NB_Ch3/voc/NB_Ch3_90284271.jpg,NB_Ch3,4
2548.743367,2548.754967,1,voc,76462301,76462649,348,spec/NB_Ch3/voc/NB_Ch3_76462301.jpg,edge/NB_Ch3/voc/NB_Ch3_76462301.jpg,NB_Ch3,4
377.360233,377.374533,1,voc,11320806,11321235,429,spec/NB_Ch3/voc/NB_Ch3_11320806.jpg,edge/NB_Ch3/voc/NB_Ch3_11320806.jpg,NB_Ch3,4
176.608533,176.741867,1,voc,5298255,5302256,4001,spec/NB_Ch3/voc/NB_Ch3_5298255.jpg,edge/NB_Ch3/voc/NB_Ch3_5298255.jpg,NB_Ch3,4
2251.147367,2251.161167,1,voc,67534421,67534835,414,spec/NB_Ch3/voc/NB_Ch3_67534421.jpg,edge/NB_Ch3/voc/NB_Ch3_67534421.jpg,NB_Ch3,4
1219.9618,1219.966233,1,voc,36598854,36598986,132,spec/NB_Ch3/voc/NB_Ch3_36598854.jpg,edge/NB_Ch3/voc/NB_Ch3_36598854.jpg,NB_Ch3,4
1144.6941,1144.701933,1,voc,34340823,34341057,234,spec/NB_Ch3/voc/NB_Ch3_34340823.jpg,edge/NB_Ch3/voc/NB_Ch3_34340823.jpg,NB_Ch3,4
2214.231167,2214.2424,1,voc,66426935,66427272,337,spec/NB_Ch3/voc/NB_Ch3_66426935.jpg,edge/NB_Ch3/voc/NB_Ch3_66426935.jpg,NB_Ch3,4
3466.815333,3466.820567,1,voc,104004459,104004617,158,spec/NB_Ch3/voc/NB_Ch3_104004459.jpg,edge/NB_Ch3/voc/NB_Ch3_104004459.jpg,NB_Ch3,4
2596.744867,2596.7495,1,voc,77902346,77902485,139,spec/NB_Ch3/voc/NB_Ch3_77902346.jpg,edge/NB_Ch3/voc/NB_Ch3_77902346.jpg,NB_Ch3,4
2384.735333,2384.749767,1,voc,71542059,71542493,434,spec/NB_Ch3/voc/NB_Ch3_71542059.jpg,edge/NB_Ch3/voc/NB_Ch3_71542059.jpg,NB_Ch3,4
1412.807233,1412.811667,1,voc,42384216,42384350,134,spec/NB_Ch3/voc/NB_Ch3_42384216.jpg,edge/NB_Ch3/voc/NB_Ch3_42384216.jpg,NB_Ch3,4
1612.9906,1612.993867,1,voc,48389718,48389816,98,spec/NB_Ch3/voc/NB_Ch3_48389718.jpg,edge/NB_Ch3/voc/NB_Ch3_48389718.jpg,NB_Ch3,4
235.262967,235.351867,1,voc,7057889,7060556,2667,spec/NB_Ch3/voc/NB_Ch3_7057889.jpg,edge/NB_Ch3/voc/NB_Ch3_7057889.jpg,NB_Ch3,4
2566.923633,2566.973233,1,voc,77007708,77009196,1488,spec/NB_Ch3/voc/NB_Ch3_77007708.jpg,edge/NB_Ch3/voc/NB_Ch3_77007708.jpg,NB_Ch3,4
4980.0459,4980.058867,1,voc,149401377,149401766,389,spec/NB_Ch3/voc/NB_Ch3_149401377.jpg,edge/NB_Ch3/voc/NB_Ch3_149401377.jpg,NB_Ch3,4
4550.0441,4550.047833,1,voc,136501323,136501434,111,spec/NB_Ch3/voc/NB_Ch3_136501323.jpg,edge/NB_Ch3/voc/NB_Ch3_136501323.jpg,NB_Ch3,4
1879.778467,1879.804667,1,voc,56393354,56394140,786,spec/NB_Ch3/voc/NB_Ch3_56393354.jpg,edge/NB_Ch3/voc/NB_Ch3_56393354.jpg,NB_Ch3,4
695.716633,695.720733,1,voc,20871498,20871621,123,spec/NB_Ch3/voc/NB_Ch3_20871498.jpg,edge/NB_Ch3/voc/NB_Ch3_20871498.jpg,NB_Ch3,4
2547.617633,2547.641267,1,voc,76428528,76429238,710,spec/NB_Ch3/voc/NB_Ch3_76428528.jpg,edge/NB_Ch3/voc/NB_Ch3_76428528.jpg,NB_Ch3,4
5309.7891,5309.792767,1,voc,159293673,159293783,110,spec/NB_Ch3/voc/NB_Ch3_159293673.jpg,edge/NB_Ch3/voc/NB_Ch3_159293673.jpg,NB_Ch3,4
5142.598467,5142.610133,1,voc,154277954,154278303,349,spec/NB_Ch3/voc/NB_Ch3_154277954.jpg,edge/NB_Ch3/voc/NB_Ch3_154277954.jpg,NB_Ch3,4
2183.0148,2183.018067,1,voc,65490444,65490542,98,spec/NB_Ch3/voc/NB_Ch3_65490444.jpg,edge/NB_Ch3/voc/NB_Ch3_65490444.jpg,NB_Ch3,4
510.2236,510.2277,1,voc,15306708,15306831,123,spec/NB_Ch3/voc/NB_Ch3_15306708.jpg,edge/NB_Ch3/voc/NB_Ch3_15306708.jpg,NB_Ch3,4
3831.533967,3831.5611,1,voc,114946019,114946833,814,spec/NB_Ch3/voc/NB_Ch3_114946019.jpg,edge/NB_Ch3/voc/NB_Ch3_114946019.jpg,NB_Ch3,4
838.764033,838.7694,1,voc,25162920,25163082,162,spec/NB_Ch3/voc/NB_Ch3_25162920.jpg,edge/NB_Ch3/voc/NB_Ch3_25162920.jpg,NB_Ch3,4
2489.515267,2489.527967,1,voc,74685458,74685839,381,spec/NB_Ch3/voc/NB_Ch3_74685458.jpg,edge/NB_Ch3/voc/NB_Ch3_74685458.jpg,NB_Ch3,4
2586.644633,2586.838533,1,voc,77599338,77605155,5817,spec/NB_Ch3/voc/NB_Ch3_77599338.jpg,edge/NB_Ch3/voc/NB_Ch3_77599338.jpg,NB_Ch3,4
2587.732433,2587.806767,1,voc,77631972,77634203,2231,spec/NB_Ch3/voc/NB_Ch3_77631972.jpg,edge/NB_Ch3/voc/NB_Ch3_77631972.jpg,NB_Ch3,4
3410.958333,3410.9653,1,voc,102328749,102328959,210,spec/NB_Ch3/voc/NB_Ch3_102328749.jpg,edge/NB_Ch3/voc/NB_Ch3_102328749.jpg,NB_Ch3,4
1685.685,1685.690333,1,voc,50570550,50570709,159,spec/NB_Ch3/voc/NB_Ch3_50570550.jpg,edge/NB_Ch3/voc/NB_Ch3_50570550.jpg,NB_Ch3,4
2539.651867,2539.660433,1,voc,76189556,76189812,256,spec/NB_Ch3/voc/NB_Ch3_76189556.jpg,edge/NB_Ch3/voc/NB_Ch3_76189556.jpg,NB_Ch3,4
5093.055333,5093.0694,1,voc,152791659,152792082,423,spec/NB_Ch3/voc/NB_Ch3_152791659.jpg,edge/NB_Ch3/voc/NB_Ch3_152791659.jpg,NB_Ch3,4
699.6543,699.6607,1,voc,20989629,20989821,192,spec/NB_Ch3/voc/NB_Ch3_20989629.jpg,edge/NB_Ch3/voc/NB_Ch3_20989629.jpg,NB_Ch3,4
391.130933,391.139933,1,voc,11733927,11734197,270,spec/NB_Ch3/voc/NB_Ch3_11733927.jpg,edge/NB_Ch3/voc/NB_Ch3_11733927.jpg,NB_Ch3,4
2199.460267,2199.4681,1,voc,65983808,65984043,235,spec/NB_Ch3/voc/NB_Ch3_65983808.jpg,edge/NB_Ch3/voc/NB_Ch3_65983808.jpg,NB_Ch3,4
2175.287633,2175.290967,1,voc,65258628,65258729,101,spec/NB_Ch3/voc/NB_Ch3_65258628.jpg,edge/NB_Ch3/voc/NB_Ch3_65258628.jpg,NB_Ch3,4
